token,api_symbol,name,exch_seg,lotsize
13756,SHIVAMAUTO,SHIVAMAUTO,NSE,1
13770,755TS30,755TS30,NSE,100
13779,755JK38,755JK38,NSE,100
13868,AARTIPHARM,AARTIPHARM,NSE,1
13878,769AP35,769AP35,NSE,100
13891,769UP35,769UP35,NSE,100
13892,77MN35,77MN35,NSE,100
1391,880IREDA29,880IREDA29,NSE,1
1394,HINDUNILVR,HINDUNILVR,NSE,1
13902,764RJ38,764RJ38,NSE,100
13931,ARISTO,ARISTO,NSE,1600
13949,UTIRQP35P3,UTIRQP35P3,NSE,1
13951,PARACABLES,PARACABLES,NSE,1
13966,HBLENGINE,HBLENGINE,NSE,1
13977,772MP38,772MP38,NSE,100
1401,SUPREMEENG,SUPREMEENG,NSE,1
13996,765KL48,765KL48,NSE,100
14014,LUMAXTECH,LUMAXTECH,NSE,1
14019,VEEDOL,VEEDOL,NSE,1
14047,SARLAPOLY,SARLAPOLY,NSE,1
14051,726GS2033,726GS2033,NSE,1
14087,763JH30,763JH30,NSE,100
1426,MHHL,MHHL,NSE,1500
14174,IZMO,IZMO,NSE,1
14273,766UP33A,766UP33A,NSE,100
14304,FSL,FSL,NSE,1
14309,INDIANB,INDIANB,NSE,1
14329,SMSPHARMA,SMSPHARMA,NSE,1
14334,HSCL,HSCL,NSE,1
14355,758KL49,758KL49,NSE,100
144,GODREJAGRO,GODREJAGRO,NSE,1
14413,PAGEIND,PAGEIND,NSE,1
14440,NAHARSPING,NAHARSPING,NSE,1
14462,LEXUS,LEXUS,NSE,1
14480,GOKULAGRO,GOKULAGRO,NSE,1
14485,THEMISMED,THEMISMED,NSE,1
1453,654KA30,654KA30,NSE,100
14490,NCLIND,NCLIND,NSE,1
14497,704NHAI26,704NHAI26,NSE,1
14523,ICRA,ICRA,NSE,1
14535,GOLDSHARE,GOLDSHARE,NSE,1
14553,772GJ35,772GJ35,NSE,100
14613,QFIL,QFIL,NSE,1000
1465,ACCURACY,ACCURACY,NSE,1
14639,772MH32,772MH32,NSE,100
14654,774RJ40,774RJ40,NSE,100
14658,774WB43,774WB43,NSE,100
14733,HFMPM23DQD,HFMPM23DQD,NSE,1
14667,KMSUGAR,KMSUGAR,NSE,1
14712,HGS,HGS,NSE,1
14714,925SCL28,925SCL28,NSE,1
14751,021NSETEST,021NSETEST,NSE,1
14753,031NSETEST,031NSETEST,NSE,1
14766,V2RETAIL,V2RETAIL,NSE,1
14781,141NSETEST,141NSETEST,NSE,1
14804,ABSLFTUJRN,ABSLFTUJRN,NSE,1
14806,IRBIT,IRBIT,NSE,25000
14816,775CG31,775CG31,NSE,100
14834,78JK35,78JK35,NSE,100
14836,797PN38,797PN38,NSE,100
14845,784RJ41,784RJ41,NSE,100
1494,RBA,RBA,NSE,1
14855,776KL51,776KL51,NSE,100
14922,PURVA,PURVA,NSE,1
14958,77AP32,77AP32,NSE,100
15021,758NL33,758NL33,NSE,100
15032,PSUBNKBEES,PSUBNKBEES,NSE,1
15036,INFINIUM,INFINIUM,NSE,500
15053,ENERGYDEV,ENERGYDEV,NSE,1
15147,AGUL,AGUL,NSE,2000
15157,RHL,RHL,NSE,1
1516,654GA30A,654GA30A,NSE,100
1521,INDIAGLYCO,INDIAGLYCO,NSE,1
15168,764IRFC31,764IRFC31,NSE,1
1525,656UP30,656UP30,NSE,100
15249,1003SFIL28,1003SFIL28,NSE,1
15313,IRB,IRB,NSE,1
15314,745UP33,745UP33,NSE,100
15323,746WB46,746WB46,NSE,100
15355,RECLTD,RECLTD,NSE,1
15356,GOLDETFADD,GOLDETFADD,NSE,1
15362,VGUARD,VGUARD,NSE,1
15377,PDMJEPAPER,PDMJEPAPER,NSE,1
158,67MH28,67MH28,NSE,100
159,MILTON,MILTON,NSE,4400
1594,INFY,INFY,NSE,1
16029,732TN33,732TN33,NSE,100
16062,734RJ33,734RJ33,NSE,100
16224,733MH31,733MH31,NSE,100
16244,738AP35,738AP35,NSE,100
16355,PANACHE,PANACHE,NSE,1
16589,VAISHALI,VAISHALI,NSE,1
16639,KIRIINDUS,KIRIINDUS,NSE,1
16651,718GJ28,718GJ28,NSE,100
16683,DIGISPICE,DIGISPICE,NSE,1
16711,SAHANA,SAHANA,NSE,125
16777,SILVRETF,SILVRETF,NSE,1
1672,HGINFRA,HGINFRA,NSE,1
16696,GHCLTEXTIL,GHCLTEXTIL,NSE,1
16801,736HR33A,736HR33A,NSE,100
16805,74MP34,74MP34,NSE,100
16814,735TN43,735TN43,NSE,100
1697,541GA25,541GA25,NSE,100
16863,LPDC,LPDC,NSE,1
16927,JOCIL,JOCIL,NSE,1
16960,VILINBIO,VILINBIO,NSE,4000
16978,74MH32,74MH32,NSE,100
16982,747GA38,747GA38,NSE,100
16988,742AP41,742AP41,NSE,100
170,67KA30,67KA30,NSE,100
16995,739RJ48,739RJ48,NSE,100
17012,GENSOL,GENSOL,NSE,1
17032,THYROCARE,THYROCARE,NSE,1
17043,IIFLZC28B,IIFLZC28B,NSE,1
17094,CROMPTON,CROMPTON,NSE,1
17145,AARTECH,AARTECH,NSE,1
17172,91SFL27,91SFL27,NSE,1
1721,66WB30,66WB30,NSE,100
17187,CYIENTDLM,CYIENTDLM,NSE,1
17202,SGBJUN31I,SGBJUN31I,NSE,1
1727,651KA30C,651KA30C,NSE,100
17272,SETFGOLD,SETFGOLD,NSE,1
17307,AJMERA,AJMERA,NSE,1
17325,736AP38A,736AP38A,NSE,100
1733,662KA32A,662KA32A,NSE,100
1004,679AP34,679AP34,NSE,100
10159,ORICONENT,ORICONENT,NSE,1
10202,786HR32,786HR32,NSE,100
1023,FEDERALBNK,FEDERALBNK,NSE,1
10216,795AP40,795AP40,NSE,100
10217,ADANIENSOL,ADANIENSOL,NSE,1
10232,SGBJUN30,SGBJUN30,NSE,1
10252,782WB32,782WB32,NSE,100
10297,PPL,PPL,NSE,1
10331,781HR32A,781HR32A,NSE,100
10350,CSLFINANCE,CSLFINANCE,NSE,1
10383,802AP38,802AP38,NSE,100
10461,781HR32B,781HR32B,NSE,100
10471,804AP37,804AP37,NSE,100
10474,805RJ37,805RJ37,NSE,100
10478,807WB38,807WB38,NSE,100
10526,757HP31,757HP31,NSE,100
10540,774MZ33,774MZ33,NSE,100
10541,767NL32,767NL32,NSE,100
10571,RAMAPHO,RAMAPHO,NSE,1
10577,KRBL,KRBL,NSE,1
10580,TCI,TCI,NSE,1
10618,SADBHIN,SADBHIN,NSE,1
10634,ASAL,ASAL,NSE,1
10643,796AP40,796AP40,NSE,100
10644,793TN42,793TN42,NSE,100
10733,SPORTKING,SPORTKING,NSE,1
10741,728NTPC30B,728NTPC30B,NSE,1
10746,736NTPC25D,736NTPC25D,NSE,1
1084,66SK30,66SK30,NSE,100
10751,762NTPC35F,762NTPC35F,NSE,1
10879,SFMP64DD,SFMP64DD,NSE,1
10882,SFMP64GR,SFMP64GR,NSE,1
10905,GENESYS,GENESYS,NSE,1
10960,75HP36,75HP36,NSE,100
10965,746TS49,746TS49,NSE,100
10970,VIVIANA,VIVIANA,NSE,125
10981,74GS2062,74GS2062,NSE,1
11072,AGRITECH,AGRITECH,NSE,1
11154,SGBJUL27,SGBJUL27,NSE,1
11161,756WB42,756WB42,NSE,100
11184,IDFCFIRSTB,IDFCFIRSTB,NSE,1
11212,SHK,SHK,NSE,1
11253,WELSPUNLIV,WELSPUNLIV,NSE,1
11287,UPL,UPL,NSE,1
11288,765RJ32A,765RJ32A,NSE,100
11295,772WB38,772WB38,NSE,100
11301,LUXIND,LUXIND,NSE,1
11325,MUKANDLTD,MUKANDLTD,NSE,1
11342,905SCL27,905SCL27,NSE,1
11359,DHANBANK,DHANBANK,NSE,1
11361,915SCL27,915SCL27,NSE,1
11400,775GJ32,775GJ32,NSE,100
11401,778MZ32,778MZ32,NSE,100
11404,779RJ32,779RJ32,NSE,100
11432,KRITINUT,KRITINUT,NSE,1
11457,NV20,NV20,NSE,1
1153,GLAXO,GLAXO,NSE,1
11471,EXCELINDUS,EXCELINDUS,NSE,1
11501,FROG,FROG,NSE,400
11530,EMIL,EMIL,NSE,1
1160,654RJ30A,654RJ30A,NSE,100
11563,HDFC1359RG,HDFC1359RG,NSE,1
11571,PPLPHARMA,PPLPHARMA,NSE,1
11674,747GJ25,747GJ25,NSE,100
11675,763ML25,763ML25,NSE,100
11700,795WB39,795WB39,NSE,100
11757,750IRFC35,750IRFC35,NSE,1
11796,HPIL,HPIL,NSE,1
11874,784HP37,784HP37,NSE,100
11895,DCXINDIA,DCXINDIA,NSE,1
11982,HTMEDIA,HTMEDIA,NSE,1
12003,76NHAI31,76NHAI31,NSE,1
12041,UTIDMP35P1,UTIDMP35P1,NSE,1
1207,53BR25,53BR25,NSE,100
12064,UTIRMP35P1,UTIRMP35P1,NSE,1
1212,635MH28,635MH28,NSE,100
1216,PRAXIS,PRAXIS,NSE,1
12384,ZIMLAB,ZIMLAB,NSE,1
1246,664AS30,664AS30,NSE,100
1256,673TS50,673TS50,NSE,100
12506,VINNY,VINNY,NSE,1
12666,762AS32,762AS32,NSE,100
12673,762PN32,762PN32,NSE,100
1270,AMBUJACEM,AMBUJACEM,NSE,1
1274,VASA,VASA,NSE,4000
128,ROUTE,ROUTE,NSE,1
12847,KRISHANA,KRISHANA,NSE,1
13014,DHARMAJ,DHARMAJ,NSE,1
13032,SECL,SECL,NSE,6250
13091,EKC,EKC,NSE,1
13107,SFMP73GD,SFMP73GD,NSE,1
13112,757AS32,757AS32,NSE,100
1313,HARRMALAYA,HARRMALAYA,NSE,1
13117,757HP32,757HP32,NSE,100
13126,REPRO,REPRO,NSE,1
13143,GSEC10IETF,GSEC10IETF,NSE,1
13160,UTIRGR35P2,UTIRGR35P2,NSE,1
13245,76KA32,76KA32,NSE,100
1334,MARINE,MARINE,NSE,1
13247,765NL32,765NL32,NSE,100
13255,SAKUMA,SAKUMA,NSE,1
13256,77MZ35,77MZ35,NSE,100
13340,ARIHANTACA,ARIHANTACA,NSE,400
13372,762AR32,762AR32,NSE,100
13382,763PY32,763PY32,NSE,100
13398,768PN39,768PN39,NSE,100
13482,916SCL25,916SCL25,NSE,1
13492,939SCL27,939SCL27,NSE,1
13515,OMKARCHEM,OMKARCHEM,NSE,1
13517,EMAMILTD,EMAMILTD,NSE,1
13627,763HR33,763HR33,NSE,100
13631,SKYGOLD,SKYGOLD,NSE,1
13637,JMFINANCIL,JMFINANCIL,NSE,1
13674,SFMP74GR,SFMP74GR,NSE,1
13745,GTLINFRA,GTLINFRA,NSE,1
13750,FLUOROCHEM,FLUOROCHEM,NSE,1
13766,DUCOL,DUCOL,NSE,800
1378,668AP33,668AP33,NSE,100
13794,BAIDFIN,BAIDFIN,NSE,1
13796,MANALIPETC,MANALIPETC,NSE,1
1383,855IREDA34,855IREDA34,NSE,1
13817,KAMOPAINTS,KAMOPAINTS,NSE,1
13874,765TN33,765TN33,NSE,100
13913,757MH31,757MH31,NSE,100
13943,UTIDQP35P3,UTIDQP35P3,NSE,1
13947,UTIRFP35P3,UTIRFP35P3,NSE,1
13967,767NL33A,767NL33A,NSE,100
14026,966SFIL25A,966SFIL25A,NSE,1
1406,HINDPETRO,HINDPETRO,NSE,1
14088,761TS32,761TS32,NSE,100
14111,NETWORK18,NETWORK18,NSE,1
14198,TIMKEN,TIMKEN,NSE,1
14233,HDFCSML250,HDFCSML250,NSE,1
14245,TVSSRICHAK,TVSSRICHAK,NSE,1
14260,PGIL,PGIL,NSE,1
14279,759PN39,759PN39,NSE,100
14305,OSWALSEEDS,OSWALSEEDS,NSE,1
14316,VIAZ,VIAZ,NSE,2000
14349,769TN43,769TN43,NSE,100
14351,769AP43,769AP43,NSE,100
14354,758RJ48,758RJ48,NSE,100
14374,771GJ33,771GJ33,NSE,100
14399,UTIRGR36P1,UTIRGR36P1,NSE,1
14407,RAJTV,RAJTV,NSE,1
14428,GOLDBEES,GOLDBEES,NSE,1
14436,773TS34,773TS34,NSE,100
14437,777JK35,777JK35,NSE,100
1448,HLVLTD,HLVLTD,NSE,1
14442,775UP38,775UP38,NSE,100
14448,NAHARPOLY,NAHARPOLY,NSE,1
14479,DIVGIITTS,DIVGIITTS,NSE,1
1455,BIRLANU,BIRLANU,NSE,1
14531,769MH31,769MH31,NSE,100
14537,DISHTV,DISHTV,NSE,1
14566,ZENITHSTL,ZENITHSTL,NSE,1
14582,SRHHYPOLTD,SRHHYPOLTD,NSE,1
14599,GSLSU,GSLSU,NSE,1
14607,TGBHOTELS,TGBHOTELS,NSE,1
14635,766HR29,766HR29,NSE,100
14657,INSECTICID,INSECTICID,NSE,1
14663,774RJ49,774RJ49,NSE,100
14722,NIRMAN,NIRMAN,NSE,300
14735,HFMPM23RGR,HFMPM23RGR,NSE,1
14764,071NSETEST,071NSETEST,NSE,1
1480,REPL,REPL,NSE,1
14824,778RJ33,778RJ33,NSE,100
14858,GOLD1,GOLD1,NSE,1
14929,LAL,LAL,NSE,1
14942,NAGREEKCAP,NAGREEKCAP,NSE,1
14948,F13RG,F13RG,NSE,1
14973,729GR2033,729GR2033,NSE,1
1507,MOGSEC,MOGSEC,NSE,1
14992,CCCL,CCCL,NSE,1
15007,MANGCHEFER,MANGCHEFER,NSE,1
15143,PATTECH,PATTECH,NSE,1500
15174,TARIL,TARIL,NSE,1
15179,ECLERX,ECLERX,NSE,1
15219,PATINTLOG,PATINTLOG,NSE,1
15253,890SFIL23A,890SFIL23A,NSE,1
15262,741AP30,741AP30,NSE,100
15294,QUICKTOUCH,QUICKTOUCH,NSE,500
1532,668WB35,668WB35,NSE,100
15330,QGOLDHALF,QGOLDHALF,NSE,1
15333,746TS48A,746TS48A,NSE,100
15349,SADHNANIQ,SADHNANIQ,NSE,1
15404,ATAM,ATAM,NSE,1
15589,AVG,AVG,NSE,1
15783,732TS48,732TS48,NSE,100
15966,716HR27,716HR27,NSE,100
16035,733NL33,733NL33,NSE,100
16049,733UP33,733UP33,NSE,100
16227,732MH32,732MH32,NSE,100
16239,737SK33,737SK33,NSE,100
1663,SUNDROP,SUNDROP,NSE,1
16367,737PN38,737PN38,NSE,100
16419,CRAYONS,CRAYONS,NSE,1000
16454,DENTALKART,DENTALKART,NSE,250
167,67GJ30,67GJ30,NSE,100
16640,729CG30,729CG30,NSE,100
16655,729KL51,729KL51,NSE,100
16669,BAJAJ,BAJAJ-AUTO,NSE,1
16758,KDL,KDL,NSE,150
16781,722GJ28,722GJ28,NSE,100
16783,GVT&D,GVT&D,NSE,1
16785,735MH32,735MH32,NSE,100
16797,736GA33,736GA33,NSE,100
16819,QNIFTY,QNIFTY,NSE,1
16827,KOKUYOCMLN,KOKUYOCMLN,NSE,1
16913,ARTEMISMED,ARTEMISMED,NSE,1
16933,INDBANK,INDBANK,NSE,1
16934,736MZ38,736MZ38,NSE,100
16975,74MH31,74MH31,NSE,100
16979,74HR33,74HR33,NSE,100
16993,742AP43,742AP43,NSE,100
17003,739TN53,739TN53,NSE,100
1709,617KL27,617KL27,NSE,100
17081,URAVIDEF,URAVIDEF,NSE,1
17116,744ML31,744ML31,NSE,100
17127,747PN34,747PN34,NSE,100
17251,743AP42,743AP42,NSE,100
17256,ALBERTDAVD,ALBERTDAVD,NSE,1
1726,JBCHEPHARM,JBCHEPHARM,NSE,1
17322,737BR30,737BR30,NSE,100
17347,1075NFL25,1075NFL25,NSE,1
17357,GKWLIMITED,GKWLIMITED,NSE,1
17333,MHRIL,MHRIL,NSE,1
17349,1050NFL26,1050NFL26,NSE,1
1742,665TS40,665TS40,NSE,100
17400,NHPC,NHPC,NSE,1
17438,OIL,OIL,NSE,1
17446,74BR30,74BR30,NSE,100
17455,741GA33,741GA33,NSE,100
17456,741RJ33,741RJ33,NSE,100
17459,736KL41,736KL41,NSE,100
17547,AMRUTANJAN,AMRUTANJAN,NSE,1
17603,MAHEPC,MAHEPC,NSE,1
17625,MOLDTECH,MOLDTECH,NSE,1
17651,POKARNA,POKARNA,NSE,1
17685,GPTINFRA,GPTINFRA,NSE,1
17738,YATHARTH,YATHARTH,NSE,1
17778,ATL,ATL,NSE,1
17835,744TN33B,744TN33B,NSE,100
17852,747AP32,747AP32,NSE,100
17875,GODREJPROP,GODREJPROP,NSE,1
17952,CIFC26A,CIFC26A,NSE,1
17986,PGIMCSA2D,PGIMCSA2D,NSE,1
17993,PGIMCSA3D,PGIMCSA3D,NSE,1
18067,BPF02IQD,BPF02IQD,NSE,1
18080,75BR31,75BR31,NSE,100
18087,751PN36,751PN36,NSE,100
1811,KAKATCEM,KAKATCEM,NSE,1
18118,THANGAMAYL,THANGAMAYL,NSE,1
18154,HATHWAY,HATHWAY,NSE,1
18183,FISTIP3MDP,FISTIP3MDP,NSE,1
18186,HFMPCC50RD,HFMPCC50RD,NSE,1
18192,HFMPCC75RD,HFMPCC75RD,NSE,1
18199,FISTIPD3MD,FISTIPD3MD,NSE,1
18209,749GA33,749GA33,NSE,100
18252,SPAL,SPAL,NSE,1
18279,HDFCLIQUID,HDFCLIQUID,NSE,1
18283,74WB42,74WB42,NSE,100
18320,745BR31,745BR31,NSE,100
18334,741WB39,741WB39,NSE,100
1836,659RJ31,659RJ31,NSE,100
18347,NIFMID150,NIFMID150,NSE,1
18365,PERSISTENT,PERSISTENT,NSE,1
18407,744HR35,744HR35,NSE,100
18431,BIGBLOC,BIGBLOC,NSE,1
18446,910CAGL25,910CAGL25,NSE,1
18462,CAGL25,CAGL25,NSE,1
18506,SAROJA,SAROJA,NSE,1600
18531,746MH33,746MH33,NSE,100
1854,66UK31,66UK31,NSE,100
18553,JLHL,JLHL,NSE,1
18608,ZAGGLE,ZAGGLE,NSE,1
18649,HOLMARC,HOLMARC,NSE,750
18743,SIGNATURE,SIGNATURE,NSE,1
18694,745HR33,745HR33,NSE,100
18731,MASKINVEST,MASKINVEST,NSE,1
18741,GRETEX,GRETEX,NSE,750
18812,925SCL25F,925SCL25F,NSE,1
18815,GICL,GICL,NSE,1500
18844,NIRAJISPAT,NIRAJISPAT,NSE,1
18857,579GS2030,579GS2030,NSE,1
18879,957SCL30,957SCL30,NSE,1
18897,1025SCL33A,1025SCL33A,NSE,1
18911,745RJ44,745RJ44,NSE,100
18912,745MP44,745MP44,NSE,100
18932,749CG30,749CG30,NSE,100
18944,KINGFA,KINGFA,NSE,1
18973,619GS2034,619GS2034,NSE,1
18994,746MP38A,746MP38A,NSE,100
18999,745KL39,745KL39,NSE,100
1905,663AP37,663AP37,NSE,100
19000,744WB42,744WB42,NSE,100
19014,MASTER,MASTER,NSE,500
19025,KIRLOSIND,KIRLOSIND,NSE,1
19112,SAAKSHI,SAAKSHI,NSE,600
19223,TCIEXP,TCIEXP,NSE,1
19263,AARTISURF,AARTISURF,NSE,1
19279,THEJO,THEJO,NSE,1
19289,MOM50,MOM50,NSE,1
1939,662GA31,662GA31,NSE,100
19356,GOYALSALT,GOYALSALT,NSE,600
19401,BOROLTD,BOROLTD,NSE,1
19410,ROSSARI,ROSSARI,NSE,1
19451,CAPTRUST,CAPTRUST,NSE,1
19469,SCML,SCML,NSE,1000
19483,775SK33A,775SK33A,NSE,100
19518,762RJ43,762RJ43,NSE,100
19611,773MN35,773MN35,NSE,100
19616,77UP33,77UP33,NSE,100
19623,76JK53,76JK53,NSE,100
19631,PRICOLLTD,PRICOLLTD,NSE,1
19633,ITETF,ITETF,NSE,1
19686,BLUEJET,BLUEJET,NSE,1
19698,HMT,HMT,NSE,1
19724,774AP36,774AP36,NSE,100
19725,775TS37,775TS37,NSE,100
19727,776MP37,776MP37,NSE,100
19763,902SCL26,902SCL26,NSE,1
19899,77MH34,77MH34,NSE,100
19901,772HR35,772HR35,NSE,100
19902,772TS36,772TS36,NSE,100
19910,77GA33A,77GA33A,NSE,100
20016,714BR30,714BR30,NSE,100
20026,867PFCL33,867PFCL33,NSE,1
20058,891IIFCL34,891IIFCL34,NSE,1
20063,SASTASUNDR,SASTASUNDR,NSE,1
20125,925SCL25G,925SCL25G,NSE,1
2017,661TS51,661TS51,NSE,100
2018,LUMAXIND,LUMAXIND,NSE,1
20151,725GR2028,725GR2028,NSE,1
20160,CANTABIL,CANTABIL,NSE,1
2022,663WB31,663WB31,NSE,100
20220,768UP34A,768UP34A,NSE,100
20223,CLEDUCATE,CLEDUCATE,NSE,1
2023,663HP33,663HP33,NSE,100
20231,766ML32,766ML32,NSE,100
20238,765GA33,765GA33,NSE,100
2024,664UP31,664UP31,NSE,100
20278,750AS30,750AS30,NSE,100
20280,658AP30,658AP30,NSE,100
20300,SHAH,SHAH,NSE,1
20302,PRESTIGE,PRESTIGE,NSE,1
20312,72JK29,72JK29,NSE,100
20353,775HR35A,775HR35A,NSE,100
20397,777PN36,777PN36,NSE,100
20399,772WB37,772WB37,NSE,100
20400,781MZ37,781MZ37,NSE,100
20437,CIFCZC26,CIFCZC26,NSE,1
20445,CIFCZC28,CIFCZC28,NSE,1
20483,763JK53A,763JK53A,NSE,100
20551,DOMS,DOMS,NSE,1
20575,721AP31,721AP31,NSE,100
20590,803ABHF27,803ABHF27,NSE,1
20612,850TPL26,850TPL26,NSE,1
20655,898LTF29,898LTF29,NSE,1
20735,762UP34,762UP34,NSE,100
20774,705AS30,705AS30,NSE,100
20825,HUDCO,HUDCO,NSE,1
20845,716KA30,716KA30,NSE,100
20912,697KA30,697KA30,NSE,100
20917,724AS30,724AS30,NSE,100
20923,654AP30,654AP30,NSE,100
20928,766TN33,766TN33,NSE,100
20972,888SCL25B,888SCL25B,NSE,1
20984,SCLZC25F,SCLZC25F,NSE,1
21024,980SCL33D,980SCL33D,NSE,1
21030,1025SCL33,1025SCL33,NSE,1
21039,648AP32,648AP32,NSE,100
21050,780AP33,780AP33,NSE,100
21053,699GJ26,699GJ26,NSE,100
21056,835SCL23B,835SCL23B,NSE,1
21062,INNOVACAP,INNOVACAP,NSE,1
21074,SUPREMEPWR,SUPREMEPWR,NSE,500
21093,TECHLABS,TECHLABS,NSE,125
21120,HRHNEXT,HRHNEXT,NSE,1500
21131,TEJASNET,TEJASNET,NSE,1
21132,AKANKSHA,AKANKSHA,NSE,1000
21139,694GA30,694GA30,NSE,100
21153,774AP32A,774AP32A,NSE,100
21168,77AP43A,77AP43A,NSE,100
21194,855TCAPS27,855TCAPS27,NSE,1
2124,MASTEK,MASTEK,NSE,1
21233,9HFL34,9HFL34,NSE,1
21247,DIGIDRIVE,DIGIDRIVE,NSE,1
21273,773MH36,773MH36,NSE,100
21276,777HR36,777HR36,NSE,100
21314,DYNPRO,DYNPRO,NSE,1
21389,66GA30,66GA30,NSE,100
21390,649KA30,649KA30,NSE,100
21401,TATAGOLD,TATAGOLD,NSE,1
21485,764REC34,764REC34,NSE,1
21503,764GJ34,764GJ34,NSE,100
2149,697WB36,697WB36,NSE,100
21463,793THDC34,793THDC34,NSE,1
21547,76TS47,76TS47,NSE,100
21679,HINDMOTORS,HINDMOTORS,NSE,1
21741,775SIDBI27,775SIDBI27,NSE,1
21794,DAVANGERE,DAVANGERE,NSE,1
21870,768AP37,768AP37,NSE,100
21903,673KL28,673KL28,NSE,100
21912,718KL29,718KL29,NSE,100
21925,695MN30,695MN30,NSE,100
21926,69MN30,69MN30,NSE,100
21932,654MH30,654MH30,NSE,100
21937,66MH31,66MH31,NSE,100
21948,658MP35,658MP35,NSE,100
21949,652MP35,652MP35,NSE,100
21959,NIFTYBETF,NIFTYBETF,NSE,1
22029,703PY28,703PY28,NSE,100
22044,717RJ30,717RJ30,NSE,100
22063,678RJ30,678RJ30,NSE,100
22081,65UP30,65UP30,NSE,100
22093,690UP30,690UP30,NSE,100
22097,669UP30,669UP30,NSE,100
22104,775TN30,775TN30,NSE,100
22115,733TN54,733TN54,NSE,100
22119,705TN26,705TN26,NSE,100
22120,715TN27,715TN27,NSE,100
22122,673TN30,673TN30,NSE,100
22138,698TR30,698TR30,NSE,100
22150,715WB35,715WB35,NSE,100
22156,695SK30,695SK30,NSE,100
22162,735CG30,735CG30,NSE,100
22164,710UK30,710UK30,NSE,100
22188,765TS30,765TS30,NSE,100
22190,699TS28,699TS28,NSE,100
22195,660TS30,660TS30,NSE,100
22201,785UK30,785UK30,NSE,100
22205,799TS30,799TS30,NSE,100
22206,731TS60,731TS60,NSE,100
22208,735TS30,735TS30,NSE,100
22214,717GJ30,717GJ30,NSE,100
22224,729GA29A,729GA29A,NSE,100
22269,646WB30,646WB30,NSE,100
17457,743AP35,743AP35,NSE,100
22302,632KA28,632KA28,NSE,100
17535,SCLZC26B,SCLZC26B,NSE,1
17572,LIQUID,LIQUID,NSE,1
17576,PVTBANKADD,PVTBANKADD,NSE,1
17667,745TS40,745TS40,NSE,100
17684,SHRITECH,SHRITECH,NSE,2000
17801,LLOYDSENGG,LLOYDSENGG,NSE,1
17834,747TS32,747TS32,NSE,100
17864,957NIDO26,957NIDO26,NSE,1
17964,CIFC28,CIFC28,NSE,1
17985,PGIMCSA1G,PGIMCSA1G,NSE,1
17995,PGIMCSR1D,PGIMCSR1D,NSE,1
1808,KAJARIACER,KAJARIACER,NSE,1
18008,BPF02D3R,BPF02D3R,NSE,1
18084,751MN35,751MN35,NSE,100
18128,DBREALTY,DBREALTY,NSE,1
18165,BPF01D1R,BPF01D1R,NSE,1
18181,FICRFD3GPD,FICRFD3GPD,NSE,1
18185,HFMPCC50DD,HFMPCC50DD,NSE,1
18196,FISTIP3QDP,FISTIP3QDP,NSE,1
182,678KA32,678KA32,NSE,100
18204,749BR31,749BR31,NSE,100
18333,745HR35,745HR35,NSE,100
184,TCPLPACK,TCPLPACK,NSE,1
1835,KANORICHEM,KANORICHEM,NSE,1
18359,SANDUMA,SANDUMA,NSE,1
18474,719GS2060,719GS2060,NSE,1
18501,SABEVENTS,SABEVENTS,NSE,1
18520,CUPID,CUPID,NSE,1
18565,JIWANRAM,JIWANRAM,NSE,6000
18636,915SCL26,915SCL26,NSE,1
18638,SCLZC26A,SCLZC26A,NSE,1
18687,741JK53,741JK53,NSE,100
18700,JETKNIT,JETKNIT,NSE,750
18755,KALAMANDIR,KALAMANDIR,NSE,1
18829,SCL25B,SCL25B,NSE,1
18856,965SCL28C,965SCL28C,NSE,1
18859,925SCL28C,925SCL28C,NSE,1
18866,MAZDA,MAZDA,NSE,1
18868,10SCL30A,10SCL30A,NSE,1
18874,1003SCL30,1003SCL30,NSE,1
18906,888SCL25E,888SCL25E,NSE,1
19045,10IIFL29,10IIFL29,NSE,1
19113,UDS,UDS,NSE,1
19165,755MP35,755MP35,NSE,100
19172,759WB39,759WB39,NSE,100
19154,INSPIRE,INSPIRE,NSE,2000
1920,SGBJAN29IX,SGBJAN29IX,NSE,1
19484,77UP34,77UP34,NSE,100
19599,PRAKASHSTL,PRAKASHSTL,NSE,1
1964,TRENT,TRENT,NSE,1
19685,733GS2026,733GS2026,NSE,1
19728,774RJ39,774RJ39,NSE,100
19730,77AP43,77AP43,NSE,100
19731,GPPL,GPPL,NSE,1
19742,763JK53,763JK53,NSE,100
19746,773CG31,773CG31,NSE,100
19783,MUFIN,MUFIN,NSE,1
19801,TRANSTEEL,TRANSTEEL,NSE,2000
19892,774AS33,774AS33,NSE,100
19912,772RJ33,772RJ33,NSE,100
19951,965SCL25A,965SCL25A,NSE,1
19957,888SCL25,888SCL25,NSE,1
2003,SGBJAN29X,SGBJAN29X,NSE,1
19972,735PFCL35,735PFCL35,NSE,1
20028,892PFCL33,892PFCL33,NSE,1
20040,711HP30,711HP30,NSE,100
20056,866IIFC34B,866IIFC34B,NSE,1
20094,965SCL28A,965SCL28A,NSE,1
20111,1050SCL30,1050SCL30,NSE,1
20141,BABAFP,BABAFP,NSE,1600
2016,661RJ31A,661RJ31A,NSE,100
20159,ARIHANTSUP,ARIHANTSUP,NSE,1
20240,765HR33B,765HR33B,NSE,100
